Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears
31,No,Travel_Rarely,329,Research & Development,1,Bachelor,Life Sciences,530,4,Male,98,2,1,Laboratory Technician,1,Married,2218,1,Y,No,12,3,3,1,4
32,No,Non-Travel,300,Research & Development,1,Master,Life Sciences,882,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314,0,Y,No,12,3,2,1,4
30,Yes,Travel_Frequently,109,Research & Development,5,Master,Medical,1017,2,Female,60,3,1,Laboratory Technician,2,Single,2422,0,Y,No,17,3,1,0,4
38,No,Travel_Frequently,148,Research & Development,2,Master,Medical,1675,4,Female,42,2,1,Laboratory Technician,2,Single,2440,1,Y,No,22,4,2,0,4
22,No,Travel_Rarely,217,Research & Development,8,High School,Life Sciences,1019,2,Male,94,1,1,Laboratory Technician,1,Married,2451,1,Y,No,15,3,1,1,4
27,No,Travel_Rarely,1134,Research & Development,16,PhD,Technical Degree,1001,3,Female,37,3,1,Laboratory Technician,2,Married,2811,9,Y,No,14,3,2,1,4
24,Yes,Travel_Frequently,381,Research & Development,9,Master,Medical,1494,2,Male,89,3,1,Laboratory Technician,1,Single,3172,2,Y,Yes,11,3,3,0,4
29,No,Travel_Frequently,410,Research & Development,2,High School,Life Sciences,1513,4,Female,97,3,1,Laboratory Technician,2,Married,3180,0,Y,No,13,3,3,3,4
36,No,Travel_Frequently,566,Research & Development,18,PhD,Life Sciences,407,3,Male,81,4,1,Laboratory Technician,4,Married,3688,4,Y,No,18,3,4,2,4
32,Yes,Travel_Rarely,515,Research & Development,1,Master,Life Sciences,331,4,Male,62,2,1,Laboratory Technician,3,Single,3730,0,Y,Yes,14,3,4,0,4
22,Yes,Travel_Frequently,1368,Research & Development,4,High School,Technical Degree,593,3,Male,99,2,1,Laboratory Technician,3,Single,3894,5,Y,No,16,3,3,0,4
31,No,Travel_Rarely,471,Research & Development,4,Master,Medical,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,8,Y,No,12,3,2,1,4
29,No,Travel_Rarely,738,Research & Development,9,Post-Doc,Other,455,2,Male,30,2,1,Laboratory Technician,4,Single,3983,0,Y,No,17,3,3,0,4
35,No,Travel_Rarely,1142,Research & Development,23,PhD,Medical,75,3,Female,30,3,1,Laboratory Technician,1,Married,4014,3,Y,Yes,15,3,3,1,4
42,No,Travel_Rarely,1210,Research & Development,2,Master,Medical,1542,3,Male,68,2,1,Laboratory Technician,2,Married,4841,4,Y,No,14,3,2,1,4
31,No,Travel_Frequently,,Research & Development,1,High School,Life Sciences,1011,3,Female,96,3,2,Manufacturing Director,1,Married,4148,1,Y,No,12,3,3,1,4
22,Yes,Travel_Rarely,617,Research & Development,3,High School,Life Sciences,926,2,Female,34,3,2,Manufacturing Director,3,Married,4171,0,Y,Yes,19,3,1,1,4
27,No,Travel_Rarely,1055,Research & Development,2,PhD,Life Sciences,1027,1,Female,47,3,2,Manufacturing Director,4,Married,4227,0,Y,No,18,3,2,1,4
36,No,Non-Travel,,Research & Development,1,PhD,Medical,1662,4,Female,33,2,2,Manufacturing Director,3,Married,4374,0,Y,No,15,3,3,0,4
43,No,Travel_Rarely,177,Research & Development,8,Master,Life Sciences,920,1,Female,55,3,2,Manufacturing Director,2,Divorced,4765,4,Y,No,21,4,3,1,4
22,No,Travel_Rarely,,Research & Development,1,Bachelor,Life Sciences,872,4,Male,33,2,2,Manufacturing Director,4,Married,4775,6,Y,No,22,4,1,2,4
35,No,Travel_Rarely,219,Research & Development,16,Bachelor,Other,1886,4,Female,44,2,2,Manufacturing Director,2,Married,4788,0,Y,Yes,11,3,4,0,4
23,No,Travel_Rarely,,Research & Development,10,Master,Technical Degree,1592,4,Male,45,4,1,Research Scientist,3,Married,,2,Y,No,16,3,4,1,4
31,Yes,Non-Travel,335,Research & Development,9,Bachelor,Medical,991,3,Male,46,2,1,Research Scientist,1,Single,2321,0,Y,Yes,22,4,1,0,4
37,No,Travel_Frequently,,Research & Development,9,Master,Medical,403,2,Male,53,3,1,Research Scientist,4,Married,2326,1,Y,Yes,12,3,3,3,4
22,No,Travel_Rarely,1136,Research & Development,5,Master,Life Sciences,284,4,Male,60,4,1,Research Scientist,2,Divorced,2328,1,Y,Yes,16,3,1,1,4
29,Yes,Travel_Rarely,,Research & Development,18,High School,Medical,315,3,Male,86,2,1,Research Scientist,4,Single,2389,1,Y,Yes,13,3,3,0,4
32,No,Travel_Rarely,529,Research & Development,2,Master,Technical Degree,2038,4,Male,78,3,1,Research Scientist,1,Single,2439,1,Y,No,14,3,4,0,4
27,No,Travel_Rarely,,Research & Development,5,Master,Life Sciences,434,3,Female,85,3,1,Research Scientist,2,Single,2478,1,Y,Yes,12,3,2,0,4
27,No,Travel_Rarely,,Research & Development,5,Master,Life Sciences,434,3,Female,85,3,1,Research Scientist,2,Single,2478,1,Y,Yes,12,3,2,0,4
33,No,Travel_Rarely,134,Research & Development,2,Master,Life Sciences,242,3,Male,90,3,1,Research Scientist,4,Single,2500,0,Y,No,14,3,1,0,4
27,No,Travel_Rarely,199,Research & Development,6,Master,Life Sciences,1162,4,Male,55,2,1,Research Scientist,3,Married,2539,1,Y,No,13,3,3,1,4
38,No,Travel_Frequently,,Research & Development,7,Master,Life Sciences,1382,4,Male,57,4,1,Research Scientist,3,Divorced,2610,1,Y,No,11,3,4,3,4
22,No,Non-Travel,457,Research & Development,26,Bachelor,Other,1605,2,Female,85,2,1,Research Scientist,3,Married,2814,1,Y,Yes,14,3,2,0,4
23,No,Travel_Rarely,1309,Research & Development,26,High School,Life Sciences,465,3,Male,83,3,1,Research Scientist,4,Divorced,,1,Y,No,12,3,3,2,4
35,No,Travel_Rarely,287,Research & Development,1,PhD,Life Sciences,2052,3,Female,62,1,1,Research Scientist,4,Married,2977,1,Y,No,12,3,4,1,4
31,No,Non-Travel,,Research & Development,3,Bachelor,Medical,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3065,1,Y,Yes,13,3,4,1,4
22,No,Travel_Rarely,581,Research & Development,1,Bachelor,Life Sciences,2007,4,Male,63,3,1,Research Scientist,3,Single,3375,0,Y,No,12,3,4,0,4
35,No,Travel_Rarely,735,Research & Development,6,High School,Life Sciences,1291,3,Male,66,3,1,Research Scientist,3,Married,3506,0,Y,Yes,14,3,4,0,4
37,No,Travel_Rarely,,Research & Development,10,Bachelor,Life Sciences,715,4,Male,80,4,1,Research Scientist,4,Single,4680,3,Y,No,17,3,1,0,4
29,Yes,Travel_Rarely,1092,Research & Development,1,PhD,Medical,2027,1,Male,36,3,1,Research Scientist,4,Married,4787,9,Y,Yes,14,3,2,3,4
32,No,Travel_Rarely,499,Sales,2,High School,Marketing,1396,3,Male,36,3,2,Sales Executive,2,Married,4078,0,Y,Yes,13,3,1,3,4
33,No,Travel_Frequently,,Sales,7,Master,Life Sciences,1114,4,Female,,3,2,Sales Executive,2,Married,4302,0,Y,No,17,3,3,1,4
32,No,Non-Travel,,Sales,26,PhD,Marketing,333,3,Male,100,3,2,Sales Executive,4,Married,4465,0,Y,No,18,3,1,0,4
34,No,Travel_Rarely,131,Sales,2,Master,Marketing,1281,3,Female,86,3,2,Sales Executive,1,Single,4538,0,Y,Yes,12,3,4,0,4
31,Yes,Travel_Rarely,542,Sales,20,Master,Life Sciences,175,2,Female,71,1,2,Sales Executive,3,Married,4559,3,Y,Yes,11,3,3,1,4
24,Yes,Travel_Rarely,693,Sales,3,Bachelor,Life Sciences,720,1,Female,65,3,2,Sales Executive,3,Single,4577,9,Y,No,14,3,1,0,4
32,No,Travel_Frequently,1318,Sales,10,PhD,Marketing,1853,4,Male,79,3,2,Sales Executive,4,Single,4648,8,Y,No,13,3,3,0,4
29,No,Non-Travel,746,Sales,2,Master,Life Sciences,469,4,Male,61,3,2,Sales Executive,3,Married,4649,1,Y,No,14,3,1,1,4
30,No,Non-Travel,641,Sales,25,Bachelor,Technical Degree,475,4,Female,85,3,2,Sales Executive,3,Married,4736,7,Y,Yes,12,3,2,1,4
25,No,Travel_Rarely,,Sales,8,Master,Life Sciences,707,4,Male,57,4,2,Sales Executive,2,Married,4851,0,Y,No,22,4,3,1,4
28,No,Travel_Rarely,,Sales,5,PhD,Medical,916,1,Male,98,3,2,Sales Executive,4,Single,4908,1,Y,No,14,3,2,0,4
47,No,Non-Travel,543,Sales,2,PhD,Marketing,1731,3,Male,87,3,2,Sales Executive,2,Married,4978,7,Y,No,11,3,4,1,4
24,No,Travel_Rarely,1353,Sales,3,Bachelor,Other,128,1,Female,33,3,2,Sales Executive,3,Married,4999,0,Y,No,21,4,1,1,4
30,No,Travel_Rarely,1358,Sales,16,High School,Life Sciences,1479,4,Male,96,3,2,Sales Executive,3,Married,5301,8,Y,No,15,3,3,2,4
30,No,Travel_Rarely,413,Sales,7,High School,Marketing,585,4,Male,57,3,1,Sales Representative,2,Single,2983,0,Y,No,14,3,1,0,4
41,Yes,Travel_Rarely,1356,Sales,20,Bachelor,Marketing,248,2,Female,70,3,1,Sales Representative,2,Single,3140,1,Y,Yes,22,4,4,0,4
50,No,Travel_Rarely,316,Sales,8,PhD,Marketing,738,4,Male,54,3,1,Sales Representative,2,Married,3875,7,Y,No,15,3,4,1,4
26,No,Travel_Frequently,496,Research & Development,11,Bachelor,Medical,390,1,Male,60,3,2,,1,Married,4741,1,Y,Yes,13,3,3,1,5
40,No,Non-Travel,1151,Research & Development,9,Post-Doc,Life Sciences,287,4,Male,63,2,2,Healthcare Representative,4,Married,4876,9,Y,No,14,3,4,1,5
33,No,Travel_Rarely,147,Human Resources,2,Master,Human Resources,1207,2,Male,99,3,1,Human Resources,3,Married,3600,1,Y,No,13,3,4,1,5
28,No,Travel_Frequently,,Research & Development,1,PhD,Medical,1286,4,Male,44,3,1,Laboratory Technician,3,Single,2154,0,Y,Yes,11,3,3,0,5
23,No,Travel_Rarely,507,Research & Development,20,High School,Life Sciences,1533,1,Male,97,3,2,Laboratory Technician,3,Single,2272,0,Y,No,14,3,2,0,5
41,No,Travel_Rarely,548,Research & Development,9,PhD,Life Sciences,1772,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,1,Y,No,20,4,2,2,5
32,No,Non-Travel,1184,Research & Development,1,Master,Life Sciences,951,3,Female,70,2,1,Laboratory Technician,2,Married,,6,Y,No,20,4,3,0,5
26,Yes,Travel_Rarely,1449,Research & Development,16,PhD,Medical,394,1,Male,45,3,1,Laboratory Technician,2,Divorced,2373,2,Y,Yes,13,3,4,1,5
23,No,Travel_Rarely,650,Research & Development,9,High School,Medical,758,2,Male,37,3,1,Laboratory Technician,1,Married,2500,1,Y,No,14,3,4,1,5
56,Yes,Travel_Rarely,1162,Research & Development,24,Bachelor,Life Sciences,1907,1,Male,97,3,1,Laboratory Technician,4,Single,2587,1,Y,No,16,3,4,0,5
23,No,Travel_Rarely,571,Research & Development,12,Bachelor,Other,1982,4,Male,78,3,1,Laboratory Technician,4,Single,2647,1,Y,No,13,3,3,0,5
35,No,Travel_Rarely,1490,Research & Development,11,PhD,Medical,2003,4,Male,43,3,1,Laboratory Technician,3,Married,,7,Y,Yes,11,3,3,1,5
32,No,Travel_Frequently,1311,Research & Development,7,Master,Life Sciences,359,2,Male,100,4,1,Laboratory Technician,2,Married,2794,1,Y,No,20,4,3,0,5
36,No,Non-Travel,1351,Research & Development,9,PhD,Life Sciences,1949,1,Male,66,4,1,Laboratory Technician,2,Married,2810,1,Y,No,22,4,2,0,5
36,No,Travel_Rarely,132,Research & Development,6,Master,Life Sciences,97,2,Female,55,4,1,Laboratory Technician,4,Married,3038,3,Y,No,12,3,2,0,5
28,Yes,Travel_Rarely,529,Research & Development,2,PhD,Life Sciences,364,1,Male,79,3,1,Laboratory Technician,3,Single,3485,2,Y,No,11,3,3,0,5
50,No,Travel_Rarely,328,Research & Development,1,Master,Medical,249,3,Male,86,2,1,Laboratory Technician,3,Married,3690,2,Y,No,15,3,4,1,5
38,No,Travel_Rarely,1153,Research & Development,6,Bachelor,Other,1782,4,Female,40,2,1,Laboratory Technician,3,Married,3702,1,Y,No,11,3,2,1,5
35,Yes,Travel_Rarely,622,Research & Development,14,PhD,Other,1010,3,Male,39,2,1,Laboratory Technician,2,Divorced,3743,1,Y,Yes,24,4,4,1,5
27,No,Travel_Rarely,1469,Research & Development,1,Bachelor,Medical,497,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816,1,Y,No,11,3,2,1,5
23,Yes,Travel_Rarely,1320,Research & Development,8,High School,Medical,1684,4,Male,93,2,1,Laboratory Technician,3,Single,3989,1,Y,Yes,11,3,1,0,5
26,No,Travel_Frequently,575,Research & Development,1,Bachelor,Life Sciences,792,1,Female,71,1,1,Laboratory Technician,4,Divorced,4364,3,Y,No,14,3,1,1,5
24,No,Non-Travel,673,Research & Development,11,Bachelor,Other,26,1,Female,96,4,2,Manufacturing Director,3,Divorced,4011,0,Y,No,18,3,4,1,5
34,No,Travel_Frequently,1003,Research & Development,2,Bachelor,Life Sciences,1140,4,Male,95,3,2,Manufacturing Director,3,Single,4033,2,Y,No,11,3,4,0,5
33,No,Travel_Rarely,575,Research & Development,25,Master,Life Sciences,1545,4,Male,44,2,2,Manufacturing Director,2,Single,4320,1,Y,No,13,3,4,0,5
34,No,Travel_Rarely,1153,Research & Development,1,Bachelor,Medical,110,1,Male,94,3,2,Manufacturing Director,2,Married,4325,1,Y,No,15,3,3,0,5
24,No,Travel_Rarely,1206,Research & Development,17,High School,Medical,1009,4,Female,41,2,2,Manufacturing Director,3,Divorced,4377,1,Y,No,15,3,2,2,5
53,No,Travel_Rarely,1084,Research & Development,13,Bachelor,Medical,250,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,1,Y,No,11,3,3,2,5
25,No,Travel_Rarely,685,Research & Development,1,Master,Life Sciences,350,1,Female,62,3,2,Manufacturing Director,3,Married,4898,0,Y,No,12,3,4,2,5
26,No,Travel_Frequently,,Research & Development,1,High School,Medical,1068,1,Female,66,2,1,Research Scientist,3,Divorced,2007,1,Y,No,13,3,3,2,5
34,No,Non-Travel,999,Research & Development,26,High School,Technical Degree,1374,1,Female,92,2,1,Research Scientist,3,Divorced,2029,1,Y,No,20,4,3,3,5
28,No,Travel_Rarely,1181,Research & Development,1,Master,Life Sciences,1799,3,Male,82,3,1,Research Scientist,4,Married,2044,1,Y,No,11,3,3,1,5
27,No,Travel_Rarely,1115,Research & Development,3,PhD,Medical,700,1,Male,54,2,1,Research Scientist,4,Single,2045,0,Y,No,13,3,4,0,5
56,No,Travel_Rarely,,Research & Development,1,Bachelor,Life Sciences,1441,1,Female,90,3,1,Research Scientist,1,Married,,2,Y,No,22,4,4,1,5
28,No,Travel_Rarely,1158,Research & Development,9,Master,Medical,377,4,Male,94,3,1,Research Scientist,4,Married,,1,Y,No,23,4,4,1,5
28,No,Travel_Rarely,640,Research & Development,1,Master,Technical Degree,1301,4,Male,84,3,1,Research Scientist,1,Single,2080,2,Y,No,11,3,2,0,5
41,Yes,Non-Travel,,Research & Development,5,Bachelor,Life Sciences,1210,1,Male,95,2,1,Research Scientist,1,Divorced,,6,Y,No,17,3,1,1,5
28,No,Non-Travel,1103,Research & Development,16,Master,Medical,1947,3,Male,49,3,1,Research Scientist,3,Single,2144,1,Y,No,14,3,3,0,5
35,No,Travel_Frequently,664,Research & Development,1,Master,Medical,88,2,Male,79,3,1,Research Scientist,1,Married,2194,4,Y,No,13,3,4,1,5
34,Yes,Non-Travel,,Research & Development,16,PhD,Technical Degree,1905,4,Male,85,1,1,Research Scientist,1,Married,2307,1,Y,Yes,23,4,2,1,5
33,Yes,Travel_Rarely,1017,Research & Development,25,Master,Medical,1108,1,Male,55,2,1,Research Scientist,2,Single,2313,4,Y,Yes,20,4,2,0,5
40,No,Travel_Rarely,,Research & Development,2,High School,Medical,763,4,Female,86,2,1,Research Scientist,4,Single,,0,Y,Yes,20,4,4,0,5
26,No,Travel_Rarely,,Research & Development,6,Master,Other,164,3,Female,46,2,1,Research Scientist,2,Married,2368,1,Y,No,19,3,3,0,5
29,No,Travel_Rarely,598,Research & Development,9,Master,Life Sciences,1558,3,Male,91,4,1,Research Scientist,3,Married,2451,6,Y,No,18,3,1,2,5
27,No,Travel_Rarely,1167,Research & Development,4,Bachelor,Life Sciences,1259,1,Male,76,3,1,Research Scientist,3,Divorced,2517,1,Y,No,11,3,2,3,5
30,No,Travel_Rarely,438,Research & Development,18,Master,Life Sciences,194,1,Female,75,3,1,Research Scientist,3,Single,2632,1,Y,No,14,3,3,0,5
28,No,Travel_Rarely,440,Research & Development,21,Master,Medical,221,3,Male,42,3,1,Research Scientist,4,Married,2713,1,Y,No,11,3,3,1,5
23,No,Travel_Rarely,,Research & Development,4,Master,Medical,705,1,Male,58,4,1,Research Scientist,1,Married,2819,2,Y,No,16,3,1,1,5
31,No,Travel_Rarely,670,Research & Development,26,High School,Life Sciences,16,1,Male,31,3,1,Research Scientist,3,Divorced,,1,Y,No,17,3,4,1,5
28,No,Travel_Rarely,1117,Research & Development,8,Bachelor,Life Sciences,395,4,Female,66,3,1,Research Scientist,4,Single,3310,1,Y,No,21,4,4,0,5
33,No,Travel_Rarely,461,Research & Development,13,High School,Life Sciences,995,2,Female,53,3,1,Research Scientist,4,Single,3452,3,Y,No,18,3,1,0,5
28,Yes,Travel_Rarely,1157,Research & Development,2,PhD,Medical,440,1,Male,84,1,1,Research Scientist,4,Married,3464,5,Y,Yes,13,3,4,0,5
27,No,Travel_Rarely,486,Research & Development,8,Master,Medical,1647,2,Female,86,4,1,Research Scientist,3,Married,3517,7,Y,No,17,3,1,0,5
29,No,Travel_Rarely,468,Research & Development,28,PhD,Medical,2054,4,Female,73,2,1,Research Scientist,1,Single,3785,1,Y,No,14,3,2,0,5
34,No,Travel_Frequently,,Research & Development,10,PhD,Medical,277,4,Male,43,3,1,Research Scientist,3,Divorced,3815,1,Y,Yes,17,3,4,1,5
26,No,Travel_Rarely,683,Research & Development,2,High School,Medical,1407,1,Male,36,2,1,Research Scientist,4,Single,3904,0,Y,No,12,3,4,0,5
52,No,Non-Travel,715,Research & Development,19,PhD,Medical,791,4,Male,41,3,1,Research Scientist,4,Married,4258,0,Y,No,18,3,1,1,5
28,Yes,Travel_Rarely,,Research & Development,2,PhD,Medical,828,3,Male,46,3,1,Research Scientist,3,Single,4382,6,Y,No,17,3,4,0,5
24,No,Travel_Rarely,581,Research & Development,9,Master,Medical,1707,3,Male,62,4,1,Research Scientist,3,Married,4401,1,Y,No,16,3,4,1,5
26,No,Travel_Rarely,1443,Sales,23,Master,Marketing,72,3,Female,47,2,2,Sales Executive,4,Married,4157,7,Y,Yes,19,3,3,1,5
24,No,Travel_Rarely,1476,Sales,4,High School,Medical,1445,4,Female,42,3,2,Sales Executive,3,Married,4162,1,Y,Yes,12,3,3,2,5
37,No,Travel_Rarely,589,Sales,9,Bachelor,Marketing,1787,2,Male,46,2,2,Sales Executive,2,Married,4189,1,Y,No,14,3,1,2,5
25,No,Travel_Rarely,141,Sales,3,High School,Other,879,3,Male,98,3,2,Sales Executive,1,Married,4194,1,Y,Yes,18,3,4,0,5
28,No,Non-Travel,120,Sales,4,Master,Medical,129,2,Male,43,3,2,Sales Executive,3,Married,4221,1,Y,No,15,3,2,0,5
25,No,Travel_Rarely,583,Sales,4,High School,Marketing,885,3,Male,87,2,2,Sales Executive,1,Married,4256,1,Y,No,12,3,1,0,5
24,No,Travel_Rarely,1371,Sales,10,PhD,Marketing,507,4,Female,77,3,2,Sales Executive,3,Divorced,4260,1,Y,Yes,12,3,4,1,5
45,Yes,Travel_Frequently,306,Sales,26,PhD,Life Sciences,684,1,Female,100,3,2,Sales Executive,1,Married,4286,2,Y,No,14,3,4,2,5
40,No,Travel_Frequently,1184,Sales,2,PhD,Medical,1212,2,Male,62,3,2,Sales Executive,2,Married,4327,5,Y,No,12,3,4,3,5
27,No,Travel_Frequently,,Sales,8,High School,Marketing,800,3,Male,84,3,2,Sales Executive,4,Married,4342,0,Y,No,19,3,2,1,5
33,No,Travel_Frequently,430,Sales,7,Master,Medical,1477,4,Male,54,3,2,Sales Executive,1,Married,4373,0,Y,No,14,3,1,2,5
27,No,Travel_Rarely,1377,Sales,2,Master,Life Sciences,437,4,Male,74,3,2,Sales Executive,3,Single,4478,1,Y,Yes,11,3,1,0,5
25,No,Travel_Rarely,,Sales,4,Bachelor,Life Sciences,527,2,Female,99,2,2,Sales Executive,4,Single,4487,1,Y,Yes,11,3,2,0,5
35,No,Travel_Rarely,,Sales,18,Master,Medical,975,3,Female,86,3,2,Sales Executive,3,Married,4601,1,Y,No,16,3,2,0,5
35,Yes,Travel_Frequently,662,Sales,18,PhD,Marketing,1380,4,Female,67,3,2,Sales Executive,3,Married,4614,0,Y,Yes,18,3,3,1,5
40,No,Travel_Rarely,118,Sales,14,Bachelor,Life Sciences,1598,4,Female,84,3,2,Sales Executive,1,Married,4639,1,Y,No,15,3,3,1,5
26,No,Travel_Rarely,572,Sales,10,Master,Medical,1836,3,Male,46,3,2,Sales Executive,4,Single,4684,1,Y,No,13,3,1,0,5
28,No,Travel_Rarely,736,Sales,26,Master,Life Sciences,1387,3,Male,48,2,2,Sales Executive,1,Married,4724,1,Y,No,11,3,3,1,5
50,Yes,Travel_Frequently,,Sales,1,PhD,Other,1113,4,Male,81,3,2,Sales Executive,3,Single,4728,3,Y,Yes,14,3,4,0,5
35,No,Travel_Rarely,195,Sales,1,Master,Medical,620,1,Female,80,3,2,Sales Executive,3,Single,4859,1,Y,No,16,3,4,0,5
28,No,Travel_Frequently,467,Sales,7,Master,Life Sciences,1507,3,Male,55,3,2,Sales Executive,1,Single,4898,0,Y,No,14,3,4,0,5
25,No,Travel_Rarely,1356,Sales,10,PhD,Life Sciences,1240,3,Male,57,3,2,Sales Executive,4,Single,4950,0,Y,No,14,3,2,0,5
35,No,Travel_Frequently,1182,Sales,11,Bachelor,Marketing,1137,4,Male,54,3,2,Sales Executive,4,Divorced,4968,1,Y,No,11,3,4,1,5
27,No,Travel_Rarely,1291,Sales,11,Master,Medical,1364,3,Female,98,4,1,Sales Representative,4,Married,2534,8,Y,No,14,3,2,1,5
29,Yes,Travel_Rarely,341,Sales,1,Master,Medical,896,2,Female,48,2,1,Sales Representative,3,Divorced,2800,6,Y,Yes,19,3,3,3,5
28,Yes,Travel_Frequently,1496,Sales,1,Master,Technical Degree,1486,1,Male,92,3,1,Sales Representative,3,Married,,3,Y,No,15,3,4,1,5
26,No,Travel_Rarely,1167,Sales,5,Master,Other,2060,4,Female,30,2,1,Sales Representative,3,Single,,0,Y,No,18,3,4,0,5
47,No,Travel_Frequently,1309,Sales,4,High School,Medical,467,2,Male,99,3,2,Sales Representative,3,Single,2976,3,Y,No,19,3,1,0,5
27,Yes,Travel_Rarely,,Sales,2,High School,Marketing,667,3,Male,85,3,1,Sales Representative,1,Divorced,3041,0,Y,No,11,3,2,1,5
25,No,Non-Travel,675,Research & Development,5,Bachelor,Life Sciences,369,2,Male,85,4,2,Healthcare Representative,1,Divorced,4000,1,Y,No,12,3,4,2,6
29,No,Travel_Rarely,136,Research & Development,1,Master,Life Sciences,1954,1,Male,89,3,2,Healthcare Representative,1,Married,5373,0,Y,No,12,3,1,1,6
33,No,Travel_Frequently,,Research & Development,1,PhD,Other,998,3,Female,84,4,2,Healthcare Representative,2,Married,5488,1,Y,Yes,13,3,1,1,6
29,No,Travel_Rarely,1329,Research & Development,7,Master,Life Sciences,1260,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623,1,Y,Yes,11,3,2,2,6
31,No,Travel_Rarely,1332,Research & Development,11,Bachelor,Medical,1251,3,Male,80,3,2,Healthcare Representative,1,Married,6833,1,Y,Yes,12,3,4,0,6
33,No,Travel_Rarely,1069,Research & Development,1,Master,Life Sciences,969,2,Female,42,2,2,Healthcare Representative,4,Single,6949,0,Y,No,14,3,1,0,6
29,No,Travel_Frequently,995,Research & Development,2,High School,Life Sciences,1590,1,Male,87,3,2,,4,Divorced,8853,1,Y,No,19,3,4,1,6
30,No,Travel_Rarely,330,Human Resources,1,Master,Life Sciences,1499,3,Male,46,3,1,Human Resources,3,Divorced,,0,Y,No,21,4,1,1,6
26,Yes,Travel_Rarely,,Human Resources,20,Bachelor,Medical,1818,4,Female,69,3,1,Human Resources,2,Married,2148,0,Y,Yes,11,3,3,0,6
45,No,Travel_Rarely,,Human Resources,24,PhD,Medical,1049,2,Male,36,3,1,Human Resources,2,Single,2177,1,Y,No,16,3,1,0,6
30,Yes,Travel_Frequently,600,Human Resources,8,Master,Human Resources,1747,3,Female,66,2,1,Human Resources,4,Divorced,2180,6,Y,No,11,3,3,1,6
